mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b,match_type
1084850,gelemso town,oromia,KXtom1rQwfV,gelemso phcu,oromia,0.8378973007202148,gelemso town woreda:Gelemso Town region:oromia zone:West Hararge Zone,gelemso phcu region:oromia zone:West Hararge ZHD,confirmed
1084851,hirna town,oromia,Ygs16mndunQ,hirna phcu,oromia,0.8220288753509521,hirna town woreda:Hirna Towm region:oromia zone:West Hararge Zone,hirna phcu region:oromia zone:West Hararge ZHD,confirmed
1084891,geda primary clinic,oromia,Q5x28N4MUlH,geda primary clinic,oromia,0.806551992893219,geda primary clinic woreda:Gimbi Town region:oromia zone:West Wollega Zone,geda primary clinic region:oromia zone:Bale ZHD,confirmed
1084891,geda primary clinic,oromia,qkvQYWPl1Nu,geda primary clinic,oromia,0.8244404196739197,geda primary clinic woreda:Gimbi Town region:oromia zone:West Wollega Zone,geda primary clinic region:oromia zone:East Hararge ZHD,confirmed
1084891,geda primary clinic,oromia,IjkIQpPmpRH,geda primary clinic,oromia,0.8188513517379761,geda primary clinic woreda:Gimbi Town region:oromia zone:West Wollega Zone,geda primary clinic region:oromia zone:East Wellega ZHD,confirmed
1084891,geda primary clinic,oromia,chCLiiA8DPk,geda primary clinic,oromia,0.8066822290420532,geda primary clinic woreda:Gimbi Town region:oromia zone:West Wollega Zone,geda primary clinic region:oromia zone:Ilu Aba Bora ZHD,confirmed
1084916,amanuel primary clinic,oromia,dnfIAXpkwiE,amanuel primary clinic,oromia,0.8290663957595825,amanuel primary clinic woreda:Uraga region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:Buno Bedele ZHD,confirmed
1084916,amanuel primary clinic,oromia,L6jeD5QdYRJ,amanuel primary clinic,oromia,0.8429378867149353,amanuel primary clinic woreda:Uraga region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:East Wellega ZHD,confirmed
1084916,amanuel primary clinic,oromia,aJTxIFdtPuo,amanuel primary clinic,oromia,0.8727434277534485,amanuel primary clinic woreda:Uraga region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:Guji ZHD,confirmed
1084916,amanuel primary clinic,oromia,WW20quZa78N,amanuel 2nd primary clinic,oromia,0.8375693559646606,amanuel primary clinic woreda:Uraga region:oromia zone:Guji Zone,amanuel 2nd primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1084916,amanuel primary clinic,oromia,XjdmFRNWzXY,amanuel primary clinic,oromia,0.8443037867546082,amanuel primary clinic woreda:Uraga region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1084916,amanuel primary clinic,oromia,iuTxgo2YEAL,amanuel primary clinic,oromia,0.8443037867546082,amanuel primary clinic woreda:Uraga region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1084931,amanuel primary clinic,oromia,dnfIAXpkwiE,amanuel primary clinic,oromia,0.8103716969490051,amanuel primary clinic woreda:Saba Boru region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:Buno Bedele ZHD,confirmed
1084931,amanuel primary clinic,oromia,L6jeD5QdYRJ,amanuel primary clinic,oromia,0.8246620297431946,amanuel primary clinic woreda:Saba Boru region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:East Wellega ZHD,confirmed
1084931,amanuel primary clinic,oromia,aJTxIFdtPuo,amanuel primary clinic,oromia,0.8671092391014099,amanuel primary clinic woreda:Saba Boru region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:Guji ZHD,confirmed
1084931,amanuel primary clinic,oromia,WW20quZa78N,amanuel 2nd primary clinic,oromia,0.8158330917358398,amanuel primary clinic woreda:Saba Boru region:oromia zone:Guji Zone,amanuel 2nd primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1084931,amanuel primary clinic,oromia,XjdmFRNWzXY,amanuel primary clinic,oromia,0.8241927027702332,amanuel primary clinic woreda:Saba Boru region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1084931,amanuel primary clinic,oromia,iuTxgo2YEAL,amanuel primary clinic,oromia,0.8241927027702332,amanuel primary clinic woreda:Saba Boru region:oromia zone:Guji Zone,amanuel primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1084977,addis primary clinic,amhara,vsyw3ZzFb68,addisu primary clinic,amhara,0.8027191758155823,addis primary clinic woreda:Bahir Dar Town region:amhara zone:Bahirdar Town Administration,addisu primary clinic region:amhara zone:Central Gondar ZHD,confirmed
1084977,addis primary clinic,amhara,ghxUX1vgJyT,addisu primary clinic,amhara,0.8027191758155823,addis primary clinic woreda:Bahir Dar Town region:amhara zone:Bahirdar Town Administration,addisu primary clinic region:amhara zone:Central Gondar ZHD,confirmed
1084977,addis primary clinic,amhara,koCrBjPOe4p,addisu primary clinic,amhara,0.8027191758155823,addis primary clinic woreda:Bahir Dar Town region:amhara zone:Bahirdar Town Administration,addisu primary clinic region:amhara zone:Central Gondar ZHD,confirmed
1084977,addis primary clinic,amhara,NclhJih8eBO,addis primary clinic,amhara,0.8122396469116211,addis primary clinic woreda:Bahir Dar Town region:amhara zone:Bahirdar Town Administration,addis primary clinic region:amhara zone:South Gondar ZHD,confirmed
1084977,addis primary clinic,amhara,JbJlLxhmVAB,addisu primary clinic,amhara,0.8021098375320435,addis primary clinic woreda:Bahir Dar Town region:amhara zone:Bahirdar Town Administration,addisu primary clinic region:amhara zone:West Gojjam ZHD,confirmed
1084977,addis primary clinic,amhara,Tbt92DxYbYS,addisu primary clinic,amhara,0.8021098375320435,addis primary clinic woreda:Bahir Dar Town region:amhara zone:Bahirdar Town Administration,addisu primary clinic region:amhara zone:West Gojjam ZHD,confirmed
1085079,walin medium clinic,oromia,pXKyClTvUYc,walin medium clinic,oromia,0.8380696773529053,walin medium clinic woreda:Begi region:oromia zone:West Wollega Zone,walin medium clinic region:oromia zone:South West Shewa  ZHD,confirmed
1085114,aba geda primary clinic,oromia,z4khiqsCwXl,aba geda clinic,oromia,0.8494316339492798,aba geda primary clinic woreda:Uraga region:oromia zone:Guji Zone,aba geda clinic region:oromia zone:Guji ZHD,confirmed
1085175,gada primary clinic,oromia,fA7KSBsoHUt,gada primary clinic,oromia,0.8025696277618408,gada primary clinic woreda:Haro Walabu region:oromia zone:Guji Zone,gada primary clinic region:oromia zone:Borena ZHD,confirmed
1085175,gada primary clinic,oromia,VkSI48vo3EZ,gada primary clinic,oromia,0.8115671277046204,gada primary clinic woreda:Haro Walabu region:oromia zone:Guji Zone,gada primary clinic region:oromia zone:East Hararge ZHD,confirmed
1085175,gada primary clinic,oromia,tI6vVkgbHdT,gada primary clinic,oromia,0.815276026725769,gada primary clinic woreda:Haro Walabu region:oromia zone:Guji Zone,gada primary clinic region:oromia zone:West Shewa  ZHD,confirmed
1085177,rimina primary hospital,tigray,VIuHHCOsjKY,rimna primary hospital,tigray,0.8358609080314636,rimina primary hospital woreda:Ayder region:tigray zone:Mekelle Zone,rimna primary hospital region:tigray zone:Mekelle ZHD,confirmed
1085186,laga tafo health center,oromia,AMPAaOtgjVZ,lega tafo health center,oromia,0.8250288367271423,laga tafo health center woreda:Lega Tafo Lega Dadi-City region:oromia zone:Sheger City,lega tafo health center region:oromia zone:SHEGER CITY Health Office,confirmed
1085278,arsema primary clinic,amhara,pqrYdmphsca,arsema primary clinic,amhara,0.8548259139060974,arsema primary clinic woreda:Dehana region:amhara zone:Waghimera Zone,arsema primary clinic region:amhara zone:Waghimera ZHD,confirmed
1085291,kegna primary clinic,oromia,FMQ1TM1BBqq,kegna primary clinic,oromia,0.8613740801811218,kegna primary clinic woreda:Bule Hora Town region:oromia zone:Bule Hora Town,kegna primary clinic region:oromia zone:Ilu Aba Bora ZHD,confirmed
1085291,kegna primary clinic,oromia,Ci5duKNkvyk,kegna oliti primary clinic,oromia,0.8487524390220642,kegna primary clinic woreda:Bule Hora Town region:oromia zone:Bule Hora Town,kegna oliti primary clinic region:oromia zone:Kelem Wellega  ZHD,confirmed
1085292,galma fora primary clinic,oromia,SGLqryritY9,galma abba gada primary clinic,oromia,0.8543805480003357,galma fora primary clinic woreda:Bule Hora Town region:oromia zone:Bule Hora Town,galma abba gada primary clinic region:oromia zone:West Arsi ZHD,confirmed
1085311,01 kebele health post,amhara,NrbcobMovfC,01 kebele health post,amhara,0.8132360577583313,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,01 kebele health post region:amhara zone:East Gojjam ZHD,confirmed
1085311,01 kebele health post,amhara,sNb7lJCbDE5,03 kebele ketema health post,amhara,0.8052112460136414,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,03 kebele ketema health post region:amhara zone:East Gojjam ZHD,confirmed
1085311,01 kebele health post,amhara,LKtuRrM4gSa,01 kebele health post,amhara,0.8132360577583313,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,01 kebele health post region:amhara zone:East Gojjam ZHD,confirmed
1085311,01 kebele health post,amhara,BVsOWJvqQ0B,01 kebele health post urban,amhara,0.8073515295982361,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,01 kebele health post urban region:amhara zone:East Gojjam ZHD,confirmed
1085311,01 kebele health post,amhara,H8PCN15GQ7B,02 kebele health post urban,amhara,0.8093995451927185,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,02 kebele health post urban region:amhara zone:East Gojjam ZHD,confirmed
1085311,01 kebele health post,amhara,kyoVw1cqTNI,03 kebele health post urban,amhara,0.801796555519104,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,03 kebele health post urban region:amhara zone:East Gojjam ZHD,confirmed
1085311,01 kebele health post,amhara,ff8jXgT8mDN,04 kebele health post urban,amhara,0.8043690919876099,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,04 kebele health post urban region:amhara zone:East Gojjam ZHD,confirmed
1085311,01 kebele health post,amhara,eCxnJxZPACQ,01 kebele urban health post,amhara,0.8123490214347839,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,01 kebele urban health post region:amhara zone:North Shewa ZHD,confirmed
1085311,01 kebele health post,amhara,jKidTccoYGT,02 kebele urban health post,amhara,0.8127381801605225,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,02 kebele urban health post region:amhara zone:North Shewa ZHD,confirmed
1085311,01 kebele health post,amhara,CosF8BTe88K,03 kebele urban health post,amhara,0.8041967749595642,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,03 kebele urban health post region:amhara zone:North Shewa ZHD,confirmed
1085311,01 kebele health post,amhara,DAFZUzOjx0K,04 kebele urban health post,amhara,0.808402419090271,01 kebele health post woreda:Sekota Town region:amhara zone:Waghimera Zone,04 kebele urban health post region:amhara zone:North Shewa ZHD,confirmed
1085328,mohammed primary clinic,amhara,KOTsiuPJoDP,mohammed reshid primary clinic,amhara,0.8082046508789062,mohammed primary clinic woreda:Albuko region:amhara zone:South Wollo Zone,mohammed reshid primary clinic region:amhara zone:Oromia Special ZHD,confirmed
1085340,henok primary clinic,amhara,MzkBNejp4ps,henok primary clinic,amhara,0.8705352544784546,henok primary clinic region:amhara zone:Kombolcha Town Administration,henok primary clinic region:amhara zone:Central Gondar ZHD,confirmed
1085434,wakjira primary clinic,oromia,i52KM8h6ffW,wakjira primary clinic,oromia,0.8534425497055054,wakjira primary clinic woreda:Odo Shakiso region:oromia zone:Guji Zone,wakjira primary clinic region:oromia zone:West Guji ZHD,confirmed
1085447,neksege woreda,tigray,Jb742psVZ5m,neksege health post,tigray,0.8284698128700256,neksege woreda woreda:Neksege Woreda region:tigray zone:Southern Zone,neksege health post region:tigray zone:Southern ZHD,confirmed
1085449,zata woreda,tigray,QfSDvMw1GOD,zata phcu,tigray,0.8468087315559387,zata woreda woreda:Zata Woreda region:tigray zone:Southern Zone,zata phcu region:tigray zone:Southern ZHD,confirmed
1085451,mekoni town,tigray,IXKIhj01rao,mekoni primary hospital phcu,tigray,0.8141195774078369,mekoni town woreda:Mekoni Town region:tigray zone:Southern Zone,mekoni primary hospital phcu region:tigray zone:Southern ZHD,confirmed
1085453,awra woreda,tigray,N887GMHkMVG,awra phcu,tigray,0.9102344512939453,awra woreda region:tigray zone:Western Zone,awra phcu region:tigray zone:Western ZHD,confirmed
1085482,abdi boru primary clinic,oromia,riN0WkhaVoM,abdi boru primary clinic,oromia,0.8480294346809387,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi boru primary clinic region:oromia zone:Arsi ZHD,confirmed
1085482,abdi boru primary clinic,oromia,Zkt42xCRafL,abdi boru primary clinic,oromia,0.8480294346809387,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi boru primary clinic region:oromia zone:Arsi ZHD,confirmed
1085482,abdi boru primary clinic,oromia,XvDyvVlXfVL,abdi boru primary clinic,oromia,0.8480294346809387,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi boru primary clinic region:oromia zone:Arsi ZHD,confirmed
1085482,abdi boru primary clinic,oromia,lEXvArQdOeK,abdi boru primary clinic,oromia,0.8543400168418884,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi boru primary clinic region:oromia zone:East Hararge ZHD,confirmed
1085482,abdi boru primary clinic,oromia,ACZBpOi0ti5,abdi booru primary clinic,oromia,0.8445400595664978,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi booru primary clinic region:oromia zone:East Hararge ZHD,confirmed
1085482,abdi boru primary clinic,oromia,L1ds0TgUQdK,abdi primary clinic,oromia,0.8026518821716309,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi primary clinic region:oromia zone:East Wellega ZHD,confirmed
1085482,abdi boru primary clinic,oromia,XaQLCteqvtW,abdii primary clinic,oromia,0.8068623542785645,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdii primary clinic region:oromia zone:East Wellega ZHD,confirmed
1085482,abdi boru primary clinic,oromia,mIzIvrevQPM,abdi boru small clinic,oromia,0.8392584323883057,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi boru small clinic region:oromia zone:Guji ZHD,confirmed
1085482,abdi boru primary clinic,oromia,iaEFCRdXREM,abdi boru small clinic,oromia,0.8392584323883057,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi boru small clinic region:oromia zone:Guji ZHD,confirmed
1085482,abdi boru primary clinic,oromia,Rv6KeSAQZw8,abdi boru small clinic,oromia,0.8392584323883057,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi boru small clinic region:oromia zone:Guji ZHD,confirmed
1085482,abdi boru primary clinic,oromia,zG8PEJvi3fg,abdi bori primary clinic,oromia,0.8243269324302673,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi bori primary clinic region:oromia zone:Kelem Wellega  ZHD,confirmed
1085482,abdi boru primary clinic,oromia,S2G6N2YqwqC,abdi primary clinic,oromia,0.8025959730148315,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi primary clinic region:oromia zone:North Shewa  ZHD,confirmed
1085482,abdi boru primary clinic,oromia,EB69dEH4GH9,abdii boruu primary,oromia,0.8195022940635681,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdii boruu primary region:oromia zone:West Guji ZHD,confirmed
1085482,abdi boru primary clinic,oromia,ZFlIQ7uMFXi,abdii boruu primary,oromia,0.8195022940635681,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdii boruu primary region:oromia zone:West Guji ZHD,confirmed
1085482,abdi boru primary clinic,oromia,le985Djz8ZH,abdi boru lower primary clinic,oromia,0.8462885022163391,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi boru lower primary clinic region:oromia zone:West Hararge ZHD,confirmed
1085482,abdi boru primary clinic,oromia,f9dRHxYDzjk,abdi bori primary clinic,oromia,0.8343315720558167,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi bori primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1085482,abdi boru primary clinic,oromia,Ho9XnZwjZMT,abdi primary clinic,oromia,0.8044149279594421,abdi boru primary clinic woreda:Uraga region:oromia zone:Guji Zone,abdi primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1085505,afiya medium clinic,oromia,XM4U0PrDaWY,afiya medium clinic,oromia,0.8039567470550537,afiya medium clinic woreda:Kofole Town region:oromia zone:West Arsi Zone,afiya medium clinic region:oromia zone:Asalla town ZHD,confirmed
1085505,afiya medium clinic,oromia,pmMS59ZhVa3,afiya medium clinic,oromia,0.8093216419219971,afiya medium clinic woreda:Kofole Town region:oromia zone:West Arsi Zone,afiya medium clinic region:oromia zone:Shashemene Town ZHD,confirmed
1085521,awra woreda,tigray,N887GMHkMVG,awra phcu,tigray,0.9102344512939453,awra woreda region:tigray zone:Western Zone,awra phcu region:tigray zone:Western ZHD,confirmed
1085527,hagere selam town,tigray,roWgfkIvr0d,hagere selam health post,tigray,0.816046953201294,hagere selam town woreda:Hagere-Selam Town region:tigray zone:South East Zone,hagere selam health post region:tigray zone:Eastern ZHD,confirmed
1085527,hagere selam town,tigray,lBZOOxW8ROD,hagere selam health post,tigray,0.8296731114387512,hagere selam town woreda:Hagere-Selam Town region:tigray zone:South East Zone,hagere selam health post region:tigray zone:South Eastern ZHD,confirmed
1085527,hagere selam town,tigray,rtVruFo4NCf,hagere selam primary hospital phcu,tigray,0.8272051215171814,hagere selam town woreda:Hagere-Selam Town region:tigray zone:South East Zone,hagere selam primary hospital phcu region:tigray zone:South Eastern ZHD,confirmed
1085531,may tsebri town,tigray,I9A8UFLVZD5,may tsebri health post,tigray,0.8202438354492188,may tsebri town woreda:Maitsebri Town region:tigray zone:North West Zone,may tsebri health post region:tigray zone:North Western ZHD,confirmed
