mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,match_source
1002167,Bisidimo General Hospital,Oromia Region,DUTtm4jY9dQ,Bisidimo General Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002168,Bithaniya Speciality Clinic,Addis Ababa City Administration,nXCBWVMyukJ,Bitaniya Interanal Medicine specialty clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002170,Biyoawale Health Center,Dire Dawa City Administration,HRokRCiHguk,Biyoawale Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1002186,Bokoji Primary Hospital,Oromia Region,J8V9Gqmn0LM,Bokoji Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002194,Bole Matemia Dirjit Primary Clinic,Addis Ababa City Administration,scPNRzWjVKw,Bole Matemia Dirjit Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002201,Bona General Hospital,Sidama Region,Bll8tPtwOQy,Bona General Hospital,Sidama Regional Health Bureau,1.0,existing_dhis2_id
1002212,Bore Primary Hospital,Oromia Region,rWZanoh5gtl,Bore Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002218,Brana Matemia Primary Clinic,Addis Ababa City Administration,zNKKANhBsJy,Brana Matemia Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002244,Ethiopia Catholic Church Bushulo Maternal And Child Health Specialty Center,Sidama Region,WMkPzRQwlG8,Bushulo Health Center,Sidama Regional Health Bureau,1.0,existing_dhis2_id
1002258,Centeral Medium Clinic,Sidama Region,DJk9QmF3nQj,Centeral  Clinic,Sidama Regional Health Bureau,1.0,existing_dhis2_id
1002259,Central Dental Specialty Clinic,Addis Ababa City Administration,CXwMkttniv7,Central Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002261,Chafe Surgery Specialty Clinic,Harari Region,d32HFCq36hO,Chafe Surgery Specialty Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1002268,Chechela Medium Clinic,Addis Ababa City Administration,NGKJDb1Ka8y,Chechela Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002274,Chelenko Primary Hospital,Oromia Region,HMmkTyjyFZu,Chelenko Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002292,Choice Marie Stopes Medium Clinic,Addis Ababa City Administration,eZQa5RhisEQ,Choice Marie Stopes Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002300,City Dental Specialty Clinic,Addis Ababa City Administration,QMssecuX7Cx,City Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002304,College Speciality Clinic,Addis Ababa City Administration,kcjicCnfDCG,College Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002307,Conel Medium Clinic,Addis Ababa City Administration,BYk8b08gfnF,Conel Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002312,Harari Regional Laboratory ,Harari Region,uV8aVhMJI3I,CTM Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1002327,Damota Dental Specality Clinic,Addis Ababa City Administration,NvvNf4UGpxM,Damotaspecality Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002381,Dechatu Health Center,Dire Dawa City Administration,EKSkKprzUb2,Dechatu Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1002383,Deder General Hospital,Oromia Region,cEY3Y9Sx6oD,Dedar General Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002405,Delo Mena General Hospital.,Oromia Region,T0MltEnteWG,Dello Manna General Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002452,Dire Dawa Medium Clinic,Harari Region,NuOvfi0lf7P,Dire Dawa Medium Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1002453,Dire Dawa Health Center,Dire Dawa City Administration,dSDaNghgxMH,Diredawa (Nemberwan) Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1002472,Dodola General Hospital,Oromia Region,UkfZzVRZtAb,Dodola General Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002487,Doctor Ababa Dental Specialty Clinic,Addis Ababa City Administration,OibvxvDOcWV,Dr. Ababa Dental Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002519,Doctor Dereje Bekele Dental Medium Clinic,Addis Ababa City Administration,u9XSNnrN8mG,Dr. Dereje Dental Specility Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002525,Doctor Fekadu Medium Dental Clinic,Harari Region,yjYGfv03aCf,Dr Fekadu Dental Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1002560,Docter Muluken Medium Clinic,Gambella Region,LFCm7gCv41n,Dr Muluken Medium Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1002564,Droga Speciality Clinic,Addis Ababa City Administration,ERW2YkTN4hj,Droga Physiotherapy specality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002567,Doctor Senayt Dental Specialty Clinic,Addis Ababa City Administration,Z6x5GnaOMsj,Dr. Senayt Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002572,Dr.Tedela Dental Specality Clinic,Addis Ababa City Administration,NuAuXMdxQDL,Dr Tedela Specality Dental clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002573,Doctor Tekeste Medium Clinic,Gambella Region,c6YllBSY7JE,Dr Tekeste Medium Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1002586,Dr.Zemezem Dental Specality Clinic,Addis Ababa City Administration,FdVat7jmxUO,Dr Zemezem Specality,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002596,Dukem Health Center,Oromia Region,suQVydj7Fla,Dukam Health Center,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002601,Dusmagala Health Post,Harari Region,qgyuj62kkdw,Duos Megala Health Post,Harari Regional Health Bureau,1.0,existing_dhis2_id
1002608,East Africa Speciality Clinic,Addis Ababa City Administration,RBSaxMHBBGW,East Africa Eye Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002622,Eden Dental Medium Clinic,Addis Ababa City Administration,JcSO1zpDcEt,Eden Dental Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002677,Enderasie Medium Clinic,Addis Ababa City Administration,FD779jx1ImT,Enderasie Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002695,Erer Health Center ,Harari Region,JS932vgKdk9,Erer Health Center,Harari Regional Health Bureau,1.0,existing_dhis2_id
1002704,Ethio Dental Speciality Clinic,Addis Ababa City Administration,vXRunJw4up9,Ethio Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002717,Ethio Petrolium Medium Clinic,Addis Ababa City Administration,HJEFIe4jsHT,Ethio petrolium Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002719,Ethiopia Hotel Primary Clinic,Addis Ababa City Administration,ZzGGD8CwOC2,Ethiopia Hotel Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002724,Ethiopian Medihin Derejit Medium Clinic,Addis Ababa City Administration,LOTzlRBg7m0,Ethiopian Insurance Corporation Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002727,Ethiopian Postal Service Primary Clinic,Addis Ababa City Administration,xUWggmsg5NV,Ethiopian Postal Service Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002729,Ethio Telecom Medium Clinic,Addis Ababa City Administration,ur8ig45unl5,EthioTelecom Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002741,Eyob Medium Clinic,Gambella Region,oivEPhwQ71a,Eyob Medium Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1002762,Ethiopia Family Guidance Medium Clinic,Sidama Region,c99eoiW2SRT,Family Planning Ethiopia Clinic,Sidama Regional Health Bureau,1.0,existing_dhis2_id
1002819,Filuha Dirjit Medium Clinic,Addis Ababa City Administration,ALvuaZyCGrS,Filuha Dirjit Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002855,Garamuleta General Hospital,Oromia Region,FaA4F1sJ1Fj,Gara Muleta General Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002888,Gendegerada Health Center,Dire Dawa City Administration,jvEMiU9tMLe,Gendegerada Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1002889,Doctor Abel Melkamu Metasebiya Health Center ,Dire Dawa City Administration,LsjiZcVyPvd,Gendekore Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1002891,Genet Primary Clinic,Addis Ababa City Administration,qjXCZAn6MSe,Genet Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002912,Ghion Hotel Primary Clinic,Addis Ababa City Administration,y8Zmv1qUwK9,Ghion Hotel Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1002926,Ginnir General Hospital,Oromia Region,PEHuaOUkBtN,Ginnir General Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002940,Gizawu Medium Clinic,Oromia Region,xVBpK1xUMWa,Gizawu Medium Clinic,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002947,Gobessa Primary  Hospital,Oromia Region,DO8jxjsbMNR,Gobessa Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1002978,Goro Health Center ,Dire Dawa City Administration,FiMrBwl0oo0,Goro Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1003014,Gursum Primary Hospital,Oromia Region,q1uH9yoOXu8,Gursum Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003039,Halleluya General Hospital,Addis Ababa City Administration,rk8D4qfK9HK,hallelujah General Hospital,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003043,Hamaresa Oil Factory Primary Clinic,Harari Region,Wm2jEqMZoE0,Hamaresa Oil Factory Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003044,Hamaressa Medium Clinic,Addis Ababa City Administration,NlDnBubo4qh,Hamaressa Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003047,Hamdi Surgery Specialty Center,Harari Region,ayyyzIA67Qr,Hamdi Surgery Specialty clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003063,Harar Abdal Medium Clinic,Harari Region,g5DzM97TMbM,Harar Abdal Medium Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003064,Harar Beer Medium Clinic,Harari Region,QSg3V0FXFqj,Harar Beer Medium Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003069,Harar Obstetrics And Gynecology Specialty Clinic,Harari Region,HTMFsjkIEdR,Harar Obstetrics  and Gynecology,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003072,Harar Dental Medium Clinic,Harari Region,OG6Lb2iZ3HX,Harar Special Dental Small Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003073,Harawe Health Center,Harari Region,sMrA7IJYhlW,Harawe Health Center,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003082,Haramaya General Hospital,Oromia Region,rrK0jmMCV79,Haromaya General Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003091,Hasengye Health Center,Harari Region,IjckxOrgfYe,Hassenge Health Center,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003106,Hayat Medium Clinic,Harari Region,P1Lnnk3JtTn,Hayat Medium Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003123,Hilton Hotel Primary Clinic,Addis Ababa City Administration,tlQUVHotKEc,Hilton Hotel Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003132,Hiwot Fana Medium Clinic,Addis Ababa City Administration,ZP3fJitpEK1,Hiwot Fana Medium clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003167,Ethiopian Ihil Nigd Corporation Medium Clinic,Addis Ababa City Administration,scExvA96R93,Ihil Nigd Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003168,Iman Internal Medicine Specialty Clinic,Harari Region,kWUAW2mt05X,Iman Internal medicine  Specialty Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003193,Janmeda Health Center,Addis Ababa City Administration,N94C0GuuNkI,Janmeda Health Center,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003202,kelead Health Center,Dire Dawa City Administration,Tc6ExPL8qqh,Jeldesa Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1003203,Jellobelina Health Center,Dire Dawa City Administration,LmKAtp5xtlw,Jelobelina Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1003210,Jetu Medium Clinic,Harari Region,BDZaztjFX07,Jetu Medium Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003238,Kadisco General Hospital,Addis Ababa City Administration,fZmZR3edcpZ,Kadisco Hospital,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003243,Kalicha Health Center,Dire Dawa City Administration,gWPTFrrfcWh,Kalecha Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1003284,Kefetegna 3 Health Post,Harari Region,WJbGNrT0yTc,Kefetegna 3 Health Post,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003300,Kersa  Primary Hospital,Oromia Region,kcCqeePOJs1,Kersa Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003306,KT. ST Gabriel Internal Medicine Specialty Clinic,Addis Ababa City Administration,mXfb2zr0oR7,Keti Sant Gebriel Internal Medicine Specialty Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003311,Kidanemihiret Dental Specialty Clinic,Addis Ababa City Administration,WG6IdwOpS63,Kidanemihiret Dental Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003325,Kidus Gebriel Medium Clinic,Sidama Region,BhJjcYU5gF1,Kidus gebriel Clinic,Sidama Regional Health Bureau,1.0,existing_dhis2_id
1003379,MCM Comprehensive Specialized Hospital,Addis Ababa City Administration,KuoTzJbhlux,koria Hospital,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003384,Kulubi Surgery Specialty Clinic,Harari Region,vV1mtqkVHNm,Kulube Surgery Specialty Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003387,Kumi  Primary  Hospital,Gambella Region,q8DQBBChb66,Kumi Meles Zenawi Memorial Primary Hospital,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1003460,Lilona Dental Medium Clinic,Addis Ababa City Administration,yZ3MLhoV5WL,Lilona Denta Midium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003473,Loke Ada Primary Hospital,Oromia Region,TqStVjC7mln,Loke Ada Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003482,Lulita Dental Specialty Clinic,Addis Ababa City Administration,SsctNTLLVyQ,Lulita Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003509,Map Optic Optamology Speciality clinic,Addis Ababa City Administration,LYOhZWnqPv0,Map optic Specality Eye Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003519,Mariestopes Medium Clinic,Addis Ababa City Administration,UJlVGlW6hBl,Kirkose Marie Stopes Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003524,Mariestops Medium Clinic,Oromia Region,aQQCjCkKqEO,Mariestops Medium Clinic,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003555,Medewelabu Primary Hospital.,Oromia Region,mk68PiCb9Xj,Meda Welabu Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003587,Mekelakeya Constaraction Dirjit Medium Clinic,Addis Ababa City Administration,snP4hjnCAFC,Mekelakeya Constaraction Dirjit Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003602,Melkajebdu Health Center,Dire Dawa City Administration,diYWpTHZtCw,Melkajebdu Health Center,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1003626,Mepo Construction Primary Clinic,Addis Ababa City Administration,tNBJ7cpi7Yn,MEPO Construction Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003640,Rafa Medium Clinic,Sidama Region,hdaoQDiJ1e7,Merry  Clinic,Sidama Regional Health Bureau,1.0,existing_dhis2_id
1003642,Merso Dental And Optometry Medium Clinic,Addis Ababa City Administration,JZe2hPL3pko,Merso Eye And Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003647,Merry Obstetrics and Gynecologic Specialty Clinic,Harari Region,tWfYPSIixtp,Mery Obstetrics and Gynecology,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003684,Midega Tola Primary Hospital,Oromia Region,ezAVSwIJzvD,Midega Tola Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003716,Moha Lelasa Metetoch NSP Primary Clinic,Addis Ababa City Administration,In6niD99lUR,Moha Soft Drink Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003732,Mujib Specialty Clinic,Addis Ababa City Administration,L6FNd9Hba0X,Mujib Health Care Service PLC Internal Medicine And Pediatric Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003753,Nash Dental Specialty Clinic,Addis Ababa City Administration,DTScYlMm9rI,Nashdent Dental Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003763,National Medium Clinic,Harari Region,EPdmuGHsBpi,National Obstetrics  and  Gynecology,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003767,Nea Internal Medicine Specialty Clinic,Harari Region,fEBH65MwCiR,NEA Specialized Internal Medicine Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003786,Niat Dermatology Specality Clinic,Addis Ababa City Administration,LPLl9UmAAhe,Niat Dermatology SpecalityClinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003807,Nur Opthalmology Specialty Clinic,Harari Region,UWkDddo8k7S,Nure Eye Specialty Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003816,Harar Oda Medium Clinic,Harari Region,anzzk7CYIBg,ODA Medium Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003831,Oromia Regional Prison Primary Clinic,Addis Ababa City Administration,TOmCjSyiWyk,Oromia Regional Prison Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003890,Radisson Blue Hotel Primary Clinic,Addis Ababa City Administration,qw3kikNaqBx,Radisson Blue Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003896,Rank Dermatology Specialty Clinic,Addis Ababa City Administration,wd641scOl8R,Rank Dermatology Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1003901,Doctor Abdi Dental Medium Clinic,Harari Region,ak8ZOYEmbfd,Dr. Abdi Teeth Medium Clinic,Harari Regional Health Bureau,1.0,existing_dhis2_id
1003920,Robe Didia General Hospital,Oromia Region,yWmWQKo94aJ,Robe Didea Primary Hospital,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003945,01 Kebele Health post,Gambella Region,IQ0bY56r3ox,01 Kebele,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1003946,02 Kebele Health Post,Gambella Region,Ukkzo4ykpqa,02 kebele,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1003949,03 Kebele Health Post,Gambella Region,mHTauND5Hy0,03 kebele,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1003952,05 Kebele Health Post,Gambella Region,Cijq3pik4Mx,05 kebele,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1003957,Shenkur Health Post,Oromia Region,cAmlRyPqmgD,Shankur Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003973,Aba Jema Primary Clinic,Oromia Region,z0ttZ3KFFB2,Aba Jema Primary Clinic,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003974,2nd Mogisa Health Center,Sidama Region,H9BOr0fIEUS,2Nd Magsa Health Center,Sidama Regional Health Bureau,1.0,existing_dhis2_id
1003980,Sinano Amegna Gute Health Post,Oromia Region,KYOsFdhVjqu,Sinano Amegna Gute Health Post,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003981,Ano Health Center ,Oromia Region,HYRmdNS8FKu,Aano Health Center,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003982,Anole Sodu Health Center,Oromia Region,muL0nxdGRKj,Aanole Sodu Health Center,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003985,Aba Biya Midium Clinic,Oromia Region,NqkDHWYG0g1,Aba Biya Primary Clinic,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003986,Aba Bora Health Center ,Oromia Region,RUxF7QTb9NS,Aba Bora Health Center,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003987,Aba Bora Primary Clinic,Oromia Region,gpmjdk1fdxI,Aba Bora Primary Clinic,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003988,Abadir Medium Clinic,Dire Dawa City Administration,I50YTpcB8x9,Abadir Medium  Clinic,Dire Dawa Regional Health Bureau,1.0,existing_dhis2_id
1003990,Aba Eba Health Center,Oromia Region,Z7AsZZsiFnW,Aba Eba Health Center,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003994,Aba Gemechis Primary Clinic ,Oromia Region,z6T1Kc1ik4j,Aba Gemechis Primary Clinic,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003996,Aba Jama Health Center,Oromia Region,iT6QxBqS09j,Aba Jema Health Center,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1003999,Aba Jifar Primary Clinic,Oromia Region,WvVdImTNZxq,Aba Jifar Primary Clinic,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1004001,Abamoti Medium Clinic,Benishangul-Gumuz Region,e56miuFKlJr,Abamoti Medium Clinic,Benishangul Gumuz Regional Health Bureau,1.0,existing_dhis2_id
1004004,Abasamuel Health Center,Oromia Region,uKF0Dtc8NF2,Aba Samu'el Health Center,Oromiya Regional Health Bureau,1.0,existing_dhis2_id
1004011,Abaya Zuria Health Center,Sidama Region,pKFKwTMPqOJ,Abaya Zuria Health Center,Sidama Regional Health Bureau,1.0,existing_dhis2_id
1004012,Abay Ber Health Post,Benishangul-Gumuz Region,BzhCwFapaDq,Abay Ber  Health Post,Benishangul Gumuz Regional Health Bureau,1.0,existing_dhis2_id
