,,name_exact,name_levenshtein,name_jaro_winkler,name_cosine,region_exact,feature_sum,feature_mean
22124,4876,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22124,4877,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22124,5581,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22125,2808,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22125,2929,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22125,3153,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22125,5186,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22125,5492,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22127,153,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22129,3251,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22129,4384,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22130,4861,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22130,5870,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22131,3625,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22133,6026,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22135,143,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22135,270,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22135,593,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22137,3599,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22139,7405,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22142,2858,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22142,3143,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22142,3760,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22142,4046,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22142,4479,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22148,2908,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22148,3343,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22148,3746,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22148,4388,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22148,5154,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22148,5291,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22148,5419,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22148,5504,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22150,4238,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22159,8003,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22160,8003,0,0.0,1.0,1.0,1,3.0,1.0
22176,592,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22177,4315,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22177,5863,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22178,2013,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22179,795,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22179,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22179,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22179,1390,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22179,1813,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22179,2363,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22179,2430,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22179,2524,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22180,879,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22180,975,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22180,1057,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22180,1546,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22180,1808,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22181,1190,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22182,4948,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22188,335,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22188,393,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22188,530,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22193,3191,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22193,3743,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22193,3847,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22193,4778,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22193,5037,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22193,5087,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22196,3693,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22196,4194,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22196,4195,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22196,4262,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22196,4289,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22196,4496,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22196,4529,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22196,5751,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22196,5752,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22198,3081,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22198,3649,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22198,4865,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22201,2836,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22201,2837,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22201,3481,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22201,4488,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22201,5245,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22201,5247,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22201,5248,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22203,3193,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22203,3205,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22203,3501,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22203,3797,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22203,4033,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22203,4844,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22203,4871,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22203,5187,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22203,5517,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22209,489,0,0.0,1.0,1.0,1,3.0,1.0
22210,4731,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22210,5207,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22212,204,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22213,376,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22218,479,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22221,2988,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22221,3667,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22221,3728,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22221,5221,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22224,2886,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22224,5047,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22226,4218,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22226,5818,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22226,5819,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22226,5820,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22227,4905,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22227,5398,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22230,1502,0,0.0,1.0,1.0,1,3.0,1.0
22230,1663,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22230,1790,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22231,1176,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22231,1942,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22239,3639,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22242,5151,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22242,5487,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22244,3996,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22248,4859,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22248,4860,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22249,3644,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22249,3828,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22249,5035,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22252,393,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22252,530,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22254,2952,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22254,4096,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22254,4202,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22254,5677,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22254,5678,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22256,1334,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22256,1335,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22256,2355,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22256,2356,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22256,2461,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22258,1548,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22258,2274,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22258,2275,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22259,1025,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22259,2149,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22261,4176,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22261,4688,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22261,4965,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22264,2677,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22272,2968,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22272,3215,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22272,3773,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22272,3901,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22272,3940,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22272,4382,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22272,5008,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22275,3135,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22275,4601,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22275,5575,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22278,5181,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22280,2811,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22280,5287,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22280,5442,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22281,4035,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22282,3057,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22283,3656,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22286,2899,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22286,3717,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22286,3876,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22286,5766,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22286,5767,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22286,5768,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22289,1188,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22292,2947,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22292,3041,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22292,3434,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22292,3794,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22292,3985,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22292,4258,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22292,4556,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22292,4987,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22292,5056,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22292,5756,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22292,5780,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22292,5924,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22293,7607,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22294,3184,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22294,3518,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22294,4332,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22294,4920,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22294,5065,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22294,5594,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22294,5721,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22294,5722,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22295,2836,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22295,2837,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22295,3481,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22295,4488,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22295,5245,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22295,5247,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22295,5248,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22296,2947,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22296,3041,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22296,3434,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22296,3794,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22296,3985,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22296,4258,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22296,4556,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22296,4987,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22296,5056,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22296,5756,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22296,5780,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22296,5924,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22300,4315,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22300,5863,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22303,3140,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22303,3471,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22303,4181,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22303,4927,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22303,5538,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22303,5564,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22306,7369,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22312,3193,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22312,3205,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22312,3501,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22312,3797,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22312,4033,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22312,4844,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22312,4871,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22312,5187,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22312,5517,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22313,2808,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22313,2929,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22313,3153,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22313,5186,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22313,5492,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22314,4848,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22325,3332,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22325,3333,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22326,7501,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22329,3334,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22329,3335,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22330,3058,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22330,3336,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22330,3337,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22331,99,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22339,3668,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22346,2846,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22347,7286,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22350,3304,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22350,3308,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22351,5224,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22352,4302,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22353,343,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22355,429,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22356,2,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22359,486,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22360,2815,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22363,423,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22365,4248,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22365,4835,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22365,4857,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22365,5915,0,1.0,1.0,0.0,1,3.0,1.0
22366,24,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22370,4589,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22370,5896,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22372,3819,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22372,4434,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22378,7637,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22380,3520,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22381,1003,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22381,1259,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22381,2196,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22382,1570,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22383,876,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22383,939,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22383,2160,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22383,2327,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22383,2441,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22383,2561,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22384,807,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22386,420,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22387,2825,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22387,2874,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22387,3659,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22387,4197,0,1.0,1.0,0.0,1,3.0,1.0
22387,4812,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22387,5905,0,1.0,1.0,0.0,1,3.0,1.0
22389,257,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22390,2920,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,2976,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,3007,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,3628,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,3737,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,3745,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22390,3848,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22390,3941,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22390,4048,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,4074,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,4075,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,4554,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,4603,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22390,4741,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22390,5357,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,5358,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,5392,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,5779,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22390,5861,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22391,3134,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22391,4997,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22392,3639,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22393,3743,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22395,7487,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22396,355,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22397,4966,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22398,3187,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22398,4334,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22403,7304,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22403,7453,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22403,7619,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22403,7773,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22404,7359,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22404,7585,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22406,3066,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22406,3162,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22406,3932,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22406,4283,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22406,4531,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22407,3209,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22407,3504,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22407,3981,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22407,4422,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22407,4610,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22407,4910,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22408,4815,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22408,4947,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22408,5012,0,0.0,1.0,1.0,1,3.0,1.0
22412,542,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22416,657,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22417,3138,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22417,5679,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22426,7863,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22426,8009,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22428,702,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22430,795,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22430,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22430,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22430,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22430,1813,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22430,2363,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22430,2430,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22430,2524,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22431,3664,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22431,4595,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22431,4659,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22431,5102,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22431,5931,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22432,7641,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22433,7641,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22435,7753,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22442,7753,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22445,7806,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22457,3716,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22457,4640,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22457,4641,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22457,5882,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22460,289,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22462,217,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22463,3548,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22463,3550,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22463,4000,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22464,4773,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22464,4990,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22464,5380,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22466,2967,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22466,4507,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22470,5848,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22473,3436,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22473,3839,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22473,4005,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22473,5362,0,0.0,1.0,1.0,1,3.0,1.0
22473,5781,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22473,5782,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22473,5899,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22482,3031,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22482,3071,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
22482,3202,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22482,4279,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22482,5386,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22482,5531,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22484,2825,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22484,2874,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22484,3659,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22484,4197,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22484,4812,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22484,5905,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22485,7280,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
22487,5239,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22487,5448,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22487,5629,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
22488,4948,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22489,4040,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22489,4392,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
22491,3620,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
